,Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Coordinates,Latitude,Longitude
784,800.0,2,2.0,Semi-Furnished,Chhattarpur,1.0,4400000,Ready_to_move,New_Property,Apartment,"Chhattarpur, Acharya Shri Tulsi Marg, Chattarpur Farms, Kishangarh, Mehrauli, South Delhi, Delhi, 110074, India",28.5070073,77.1754171
785,1800.0,4,4.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,12500000,Ready_to_move,Resale,Builder_Floor,,,
786,800.0,2,2.0,Semi-Furnished,Chhattarpur,1.0,3000000,Ready_to_move,New_Property,Builder_Floor,"Chhattarpur, Acharya Shri Tulsi Marg, Chattarpur Farms, Kishangarh, Mehrauli, South Delhi, Delhi, 110074, India",28.5070073,77.1754171
787,675.0,2,2.0,Semi-Furnished,Chhattarpur,1.0,2800000,Ready_to_move,New_Property,Builder_Floor,"Chhattarpur, Acharya Shri Tulsi Marg, Chattarpur Farms, Kishangarh, Mehrauli, South Delhi, Delhi, 110074, India",28.5070073,77.1754171
788,1175.0,3,3.0,Unfurnished,"JVTS Gardens, Chhattarpur",4.0,5000000,Almost_ready,New_Property,Builder_Floor,,,
789,1500.0,3,3.0,Unfurnished,Chhattarpur,4.0,6000000,Ready_to_move,Resale,Builder_Floor,"Chhattarpur, Acharya Shri Tulsi Marg, Chattarpur Farms, Kishangarh, Mehrauli, South Delhi, Delhi, 110074, India",28.5070073,77.1754171
790,810.0,2,2.0,Unfurnished,Chhattarpur,4.0,4500000,Ready_to_move,Resale,Apartment,"Chhattarpur, Acharya Shri Tulsi Marg, Chattarpur Farms, Kishangarh, Mehrauli, South Delhi, Delhi, 110074, India",28.5070073,77.1754171
791,630.0,2,2.0,Unfurnished,Chhattarpur Enclave Phase2,1.0,2800000,Ready_to_move,Resale,Apartment,,,
792,650.0,2,2.0,Semi-Furnished,Chhattarpur,1.0,2500000,Ready_to_move,Resale,Builder_Floor,"Chhattarpur, Acharya Shri Tulsi Marg, Chattarpur Farms, Kishangarh, Mehrauli, South Delhi, Delhi, 110074, India",28.5070073,77.1754171
793,1800.0,4,4.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,8500000,Ready_to_move,New_Property,Builder_Floor,,,
794,725.0,2,2.0,Furnished,Chhattarpur,1.0,3000000,Ready_to_move,Resale,Apartment,"Chhattarpur, Acharya Shri Tulsi Marg, Chattarpur Farms, Kishangarh, Mehrauli, South Delhi, Delhi, 110074, India",28.5070073,77.1754171
795,900.0,3,2.0,Semi-Furnished,Chhattarpur,1.0,4900000,Ready_to_move,New_Property,Builder_Floor,"Chhattarpur, Acharya Shri Tulsi Marg, Chattarpur Farms, Kishangarh, Mehrauli, South Delhi, Delhi, 110074, India",28.5070073,77.1754171
796,750.0,2,2.0,Unfurnished,Chhattarpur,1.0,3500000,Ready_to_move,New_Property,Builder_Floor,"Chhattarpur, Acharya Shri Tulsi Marg, Chattarpur Farms, Kishangarh, Mehrauli, South Delhi, Delhi, 110074, India",28.5070073,77.1754171
797,700.0,2,2.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,3000000,Ready_to_move,New_Property,Builder_Floor,,,
798,950.0,3,2.0,Semi-Furnished,Chhattarpur,1.0,7020000,Almost_ready,New_Property,Builder_Floor,"Chhattarpur, Acharya Shri Tulsi Marg, Chattarpur Farms, Kishangarh, Mehrauli, South Delhi, Delhi, 110074, India",28.5070073,77.1754171
799,1600.0,3,4.0,Unfurnished,"DLF Chattarpur Farms, Chhattarpur",1.0,60000000,Almost_ready,New_Property,Apartment,,,
850,770.0,2,2.0,Semi-Furnished,Mahavir Enclave,1.0,3790000,Ready_to_move,New_Property,Builder_Floor,"H3/81, Mahavir Enclave, Dwarka Road, Sector 1, Dwarka, South West Delhi, Delhi, 110045, India",28.5981655,77.0776818997674
851,810.0,3,2.0,Semi-Furnished,Mahavir Enclave,1.0,4200000,Ready_to_move,New_Property,Apartment,"H3/81, Mahavir Enclave, Dwarka Road, Sector 1, Dwarka, South West Delhi, Delhi, 110045, India",28.5981655,77.0776818997674
852,710.0,2,2.0,Unfurnished,Mahavir Enclave,1.0,2900000,Ready_to_move,Resale,Apartment,"H3/81, Mahavir Enclave, Dwarka Road, Sector 1, Dwarka, South West Delhi, Delhi, 110045, India",28.5981655,77.0776818997674
853,950.0,3,2.0,Unfurnished,Mahavir Enclave Part 1,1.0,5000000,Ready_to_move,Resale,Builder_Floor,,,
854,450.0,1,1.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,2100000,Ready_to_move,New_Property,Builder_Floor,,,
855,500.0,2,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,3200000,Ready_to_move,Resale,Apartment,,,
856,600.0,2,1.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,3000000,Ready_to_move,Resale,Apartment,,,
857,420.0,1,1.0,Unfurnished,Mahavir Enclave Part 1,1.0,2300000,Ready_to_move,Resale,Builder_Floor,,,
858,900.0,3,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,5900000,Almost_ready,New_Property,Builder_Floor,,,
859,945.0,3,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,5500000,Ready_to_move,Resale,Apartment,,,
860,565.0,2,2.0,Unfurnished,Mahavir Enclave carpet area 565 sqft status Ready to Move floor Ground out of 1 floor transaction Resale furnishing Unfurnished facing East car parking 1 Covered bathroom 2 balcony 1 ownership Freehold East Facing Property This Freehold Builder Floor Apartment is located at Ground floor in a building of total 1 floors. The age of construction for this apartment Builder Floor Apartment is Less than 5 years. High quality flooring of types Granite are available in different rooms. read more Contact Owner View Phone No. Share Feedback Owner Adesh Sah,1.0,3500000,Ready_to_move,Resale,Builder_Floor,,,
861,450.0,2,1.0,Semi-Furnished,Mahavir Enclave Part 3,1.0,1700000,Ready_to_move,Resale,Apartment,,,
862,430.0,1,1.0,Unfurnished,Mahavir Enclave,1.0,1850000,Ready_to_move,New_Property,Builder_Floor,"H3/81, Mahavir Enclave, Dwarka Road, Sector 1, Dwarka, South West Delhi, Delhi, 110045, India",28.5981655,77.0776818997674
863,550.0,2,2.0,Unfurnished,Mahavir Enclave,1.0,2300000,Ready_to_move,Resale,Builder_Floor,"H3/81, Mahavir Enclave, Dwarka Road, Sector 1, Dwarka, South West Delhi, Delhi, 110045, India",28.5981655,77.0776818997674
864,810.0,3,2.0,Furnished,Mahavir Enclave,1.0,3800000,Ready_to_move,Resale,Builder_Floor,"H3/81, Mahavir Enclave, Dwarka Road, Sector 1, Dwarka, South West Delhi, Delhi, 110045, India",28.5981655,77.0776818997674
865,720.0,3,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,4500000,Ready_to_move,Resale,Builder_Floor,,,
866,360.0,2,1.0,Semi-Furnished,"Vijay Enclave, Mahavir Enclave",1.0,2200000,Ready_to_move,New_Property,Apartment,,,
867,820.0,3,2.0,Semi-Furnished,Mahavir Enclave,1.0,5200000,Ready_to_move,Resale,Builder_Floor,"H3/81, Mahavir Enclave, Dwarka Road, Sector 1, Dwarka, South West Delhi, Delhi, 110045, India",28.5981655,77.0776818997674
868,459.0,2,2.0,Semi-Furnished,Mahavir Enclave Part 3,1.0,2200000,Ready_to_move,Resale,Builder_Floor,,,
869,378.0,1,2.0,Unfurnished,"Narela Sector A1 carpet area 42 sqyrd status Ready to Move floor Ground out of 5 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 2 Open bathroom 2 balcony 2 ownership Freehold Near bawana industrial area and j.j. colony. DDA Housing property LIG FLAT very nice property for single family 200 hundreds family already living IN THIS SOCIETY and very piece full atmosphere this society 24 hour guards all facility available read more Contact Owner View Phone No. Share Feedback Owner Vivek Gupta",2.0,1500000,Ready_to_move,Resale,Apartment,,,
870,450.0,1,1.0,Furnished,"DDA Flats Pocket 6 Sector A10, Narela",2.0,2200000,Ready_to_move,Resale,Apartment,,,
871,900.0,2,2.0,Semi-Furnished,"DDA Flats Pocket 1 Sector A9, Narela",2.0,3800000,Ready_to_move,Resale,Apartment,,,
872,360.0,1,1.0,Unfurnished,"DDA Janta Flats, Tikri Khurd Sector B2, Narela",1.0,1800000,Ready_to_move,Resale,Apartment,,,
873,559.7228,2,2.0,Furnished,Narela,3.0,2850000,Ready_to_move,Resale,Apartment,"Narela, Banker, North Delhi, Delhi, 110040, India",28.8426096,77.0918354
874,350.0,1,1.0,Unfurnished,Narela,3.0,2500000,Ready_to_move,Resale,Apartment,"Narela, Banker, North Delhi, Delhi, 110040, India",28.8426096,77.0918354
875,365.0,1,1.0,Unfurnished,Narela,39.0,3500000,Ready_to_move,Resale,Apartment,"Narela, Banker, North Delhi, Delhi, 110040, India",28.8426096,77.0918354
876,390.0,1,1.0,Unfurnished,"DDA Lig Flats, Narela",39.0,2000000,Ready_to_move,Resale,Apartment,,,
877,350.0,1,1.0,Unfurnished,"DDA Flats Pocket 3, Narela",39.0,3000000,Ready_to_move,Resale,Apartment,,,
878,210.0,1,1.0,Semi-Furnished,"DDA Lig Flats, Narela",39.0,2000000,Ready_to_move,New_Property,Apartment,,,
879,50.0,1,1.0,Unfurnished,"DDA Lig Flats, Narela",39.0,3500000,Ready_to_move,New_Property,Apartment,,,
880,500.0,1,1.0,Unfurnished,"DDA Pocket H, Narela",39.0,1800000,Ready_to_move,Resale,Apartment,,,
881,350.0,1,1.0,Unfurnished,"DDA Lig Flats, Narela",39.0,1600000,Ready_to_move,Resale,Apartment,,,
882,379.0,1,1.0,Unfurnished,"DDA Lig Flats, Narela",1.0,1600000,Ready_to_move,Resale,Builder_Floor,,,
883,236.8058,1,1.0,Unfurnished,Narela,1.0,2000000,Ready_to_move,Resale,Apartment,"Narela, Banker, North Delhi, Delhi, 110040, India",28.8426096,77.0918354
884,445.0,1,1.0,Unfurnished,Narela Mandi,1.0,1500000,Ready_to_move,Resale,Apartment,"Narela Mandi, Banker, North Delhi, Delhi, India",28.84714165,77.087351658266
885,452.0838,2,1.0,Furnished,"DDA Flats Pocket 6 Sector A10, Narela",1.0,3000000,Ready_to_move,Resale,Apartment,,,
886,350.0,1,1.0,Unfurnished,Narela,1.0,1490000,Ready_to_move,New_Property,Apartment,"Narela, Banker, North Delhi, Delhi, 110040, India",28.8426096,77.0918354
887,437.0,1,1.0,Furnished,"DDA Lig Flats, Narela",1.0,3500000,Ready_to_move,New_Property,Apartment,,,
888,61.0,3,3.0,Unfurnished,"Bhorgarh, Narela",1.0,4000000,Ready_to_move,Resale,Apartment,,,
889,495.0,2,2.0,Unfurnished,Narela,1.0,1750000,Ready_to_move,Resale,Builder_Floor,"Narela, Banker, North Delhi, Delhi, 110040, India",28.8426096,77.0918354
890,900.0,2,2.0,Unfurnished,Narela Sector A9,1.0,4600000,Ready_to_move,Resale,Apartment,,,
891,350.0,1,1.0,Semi-Furnished,"DDA Lig Flats, Narela",1.0,1800000,Ready_to_move,Resale,Builder_Floor,,,
892,585.0,2,2.0,Unfurnished,Narela,1.0,1900000,Ready_to_move,Resale,Builder_Floor,"Narela, Banker, North Delhi, Delhi, 110040, India",28.8426096,77.0918354
893,198.0,1,1.0,Furnished,Narela Sector A5,1.0,1000000,Ready_to_move,Resale,Apartment,,,
894,4900.0,1,1.0,Unfurnished,"DDA Lig Flats, Narela",1.0,1000000,Ready_to_move,New_Property,Apartment,,,
895,2077.4327,1,1.0,Unfurnished,"DDA Flats Pocket 3, Narela",1.0,1000000,Ready_to_move,Resale,Builder_Floor,,,
896,50.0,1,1.0,Semi-Furnished,"DDA Lig Flats, Narela",1.0,3500000,Ready_to_move,New_Property,Apartment,,,
897,990.0,3,2.0,Furnished,Narela,1.0,5000000,Ready_to_move,Resale,Builder_Floor,"Narela, Banker, North Delhi, Delhi, 110040, India",28.8426096,77.0918354
898,425.0,1,1.0,Unfurnished,Narela,1.0,2200000,Ready_to_move,Resale,Apartment,"Narela, Banker, North Delhi, Delhi, 110040, India",28.8426096,77.0918354
899,750.0,2,2.0,Unfurnished,Malviya Nagar,,13000000,Almost_ready,New_Property,Builder_Floor,"Malviya Nagar, Saidulajaib Extension, South Delhi, Delhi, India",28.5339201,77.2124474
900,1400.0,3,3.0,Semi-Furnished,"Shivalik, Malviya Nagar",2.0,34000000,Ready_to_move,New_Property,Builder_Floor,,,
901,3600.0,4,4.0,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",3.0,60000000,Ready_to_move,New_Property,Builder_Floor,,,
902,3000.0,4,5.0,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",4.0,74500000,Ready_to_move,New_Property,Builder_Floor,,,
903,2750.0,4,5.0,Unfurnished,"Geetanjali Enclave, Malviya Nagar",2.0,75000000,Almost_ready,New_Property,Builder_Floor,,,
904,2050.0,4,4.0,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",2.0,62500000,Ready_to_move,New_Property,Builder_Floor,,,
905,3000.0,4,4.0,Unfurnished,"Geetanjali Enclave Project, Geetanjali Enclave, Malviya Nagar",2.0,67000000,Ready_to_move,New_Property,Builder_Floor,,,
906,850.0,2,2.0,Unfurnished,Malviya Nagar,2.0,8500000,Ready_to_move,Resale,Builder_Floor,"Malviya Nagar, Saidulajaib Extension, South Delhi, Delhi, India",28.5339201,77.2124474
907,750.0,2,2.0,Unfurnished,Malviya Nagar,2.0,11500000,Almost_ready,New_Property,Builder_Floor,"Malviya Nagar, Saidulajaib Extension, South Delhi, Delhi, India",28.5339201,77.2124474
908,2600.0,4,5.0,Semi-Furnished,"Geetanjali Enclave Project, Geetanjali Enclave, Malviya Nagar",3.0,52500000,Ready_to_move,New_Property,Builder_Floor,,,
909,800.0,2,2.0,Semi-Furnished,Malviya Nagar,1.0,12000000,Ready_to_move,New_Property,Builder_Floor,"Malviya Nagar, Saidulajaib Extension, South Delhi, Delhi, India",28.5339201,77.2124474
910,550.0,2,2.0,Semi-Furnished,Malviya Nagar,2.0,10700000,Ready_to_move,Resale,Builder_Floor,"Malviya Nagar, Saidulajaib Extension, South Delhi, Delhi, India",28.5339201,77.2124474
911,700.0,2,2.0,Semi-Furnished,Malviya Nagar,1.0,9000000,Ready_to_move,Resale,Apartment,"Malviya Nagar, Saidulajaib Extension, South Delhi, Delhi, India",28.5339201,77.2124474
912,2316.0,3,4.0,Furnished,"Geetanjali Enclave, Malviya Nagar",1.0,100000000,Ready_to_move,Resale,Builder_Floor,,,
913,900.0,3,2.0,Semi-Furnished,"Khirki extension, Malviya Nagar",1.0,6200000,Ready_to_move,Resale,Apartment,,,
914,100.0,3,2.0,Semi-Furnished,Malviya Nagar,1.0,17000000,Ready_to_move,Resale,Builder_Floor,"Malviya Nagar, Saidulajaib Extension, South Delhi, Delhi, India",28.5339201,77.2124474
915,900.0,2,3.0,Semi-Furnished,"Malviya Nagar carpet area 100 sqyrd status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing North overlooking Garden/Park, Main Road car parking 2 Open bathroom 3 balcony 2 ownership Freehold It's a Corner three story building, located in South Delhi. Amenities like Market, Schools, Hospitals, Parks, Gyms, Study Centers, Temple are all around. Very Close to Malviya Nagar Metro and Haus Khas Metro Station. Centerlize place to live. Whether you go to Gurgaon or Noida Or to other parts of the city, commuting from here is very easy. read more Contact Owner View Phone No. Share Feedback Owner Rohit",2.0,12500000,Ready_to_move,Resale,Builder_Floor,,,
916,1500.0,2,2.0,Semi-Furnished,Malviya Nagar,3.0,13000000,Ready_to_move,New_Property,Builder_Floor,"Malviya Nagar, Saidulajaib Extension, South Delhi, Delhi, India",28.5339201,77.2124474
917,650.0,3,2.0,Unfurnished,"Khirki extension, Malviya Nagar",3.0,4200000,Ready_to_move,Resale,Builder_Floor,,,
918,2000.0,4,4.0,Semi-Furnished,Malviya Nagar,2.0,36000000,Ready_to_move,New_Property,Builder_Floor,"Malviya Nagar, Saidulajaib Extension, South Delhi, Delhi, India",28.5339201,77.2124474
919,500.0,1,1.0,Unfurnished,Malviya Nagar,2.0,2300000,Ready_to_move,Resale,Apartment,"Malviya Nagar, Saidulajaib Extension, South Delhi, Delhi, India",28.5339201,77.2124474
920,1125.0,2,2.0,Unfurnished,Malviya Nagar,2.0,8100000,Ready_to_move,Resale,Builder_Floor,"Malviya Nagar, Saidulajaib Extension, South Delhi, Delhi, India",28.5339201,77.2124474
921,1300.0,3,3.0,Semi-Furnished,Malviya Nagar,1.0,10000000,Ready_to_move,Resale,Builder_Floor,"Malviya Nagar, Saidulajaib Extension, South Delhi, Delhi, India",28.5339201,77.2124474
922,2500.0,4,5.0,Unfurnished,"Geetanjali Enclave, Malviya Nagar",1.0,62500000,Ready_to_move,New_Property,Builder_Floor,,,
923,2200.0,4,5.0,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",2.0,65000000,Ready_to_move,New_Property,Builder_Floor,,,
924,1290.0,3,2.0,Semi-Furnished,Malviya Nagar,2.0,20000000,Ready_to_move,Resale,Builder_Floor,"Malviya Nagar, Saidulajaib Extension, South Delhi, Delhi, India",28.5339201,77.2124474
925,2250.0,4,4.0,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",2.0,57500000,Ready_to_move,New_Property,Builder_Floor,,,
926,1350.0,3,3.0,Semi-Furnished,"Shivalik, Malviya Nagar",2.0,30000000,Ready_to_move,New_Property,Builder_Floor,,,
927,1400.0,3,3.0,Semi-Furnished,"Shivalik, Malviya Nagar",1.0,30000000,Ready_to_move,New_Property,Builder_Floor,,,
928,1700.0,3,3.0,Unfurnished,"Shivalik, Malviya Nagar",2.0,30000000,Ready_to_move,New_Property,Builder_Floor,,,
929,450.0,1,1.0,Unfurnished,"Dilshad Colony, Dilshad Garden",,3300000,Ready_to_move,Resale,Apartment,,,
930,750.0,2,1.0,Unfurnished,"Guru Teg Bahadur Enclave, Dilshad Garden",,7350000,Ready_to_move,Resale,Apartment,,,
931,1500.0,4,1.0,Unfurnished,"Dilshad Garden carpet area 1500 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Unfurnished bathroom 1 balcony 2 Mig dda flat located at a very prime location near to market, school, hospital, metro station etc. Contact Owner View Phone No. Share Feedback Owner R",,12500000,Ready_to_move,Resale,Apartment,,,
932,400.0,1,1.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,3500000,Ready_to_move,Resale,Apartment,,,
933,650.0,2,2.0,Unfurnished,"Dilshad Colony, Dilshad Garden",1.0,6500000,Ready_to_move,Resale,Builder_Floor,,,
934,900.0,2,2.0,Furnished,"Dilshad Colony, Dilshad Garden",2.0,6900000,Ready_to_move,Resale,Builder_Floor,,,
935,400.0,1,1.0,Unfurnished,"Dilshad Colony, Dilshad Garden",1.0,3600000,Ready_to_move,Resale,Builder_Floor,,,
936,900.0,3,2.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",2.0,13500000,Ready_to_move,Resale,Apartment,,,
937,1000.0,3,2.0,Furnished,"DDA Flats Block A, Dilshad Garden",1.0,9200000,Ready_to_move,Resale,Apartment,,,
938,405.0,1,1.0,Unfurnished,"Dilshad Colony, Dilshad Garden",1.0,2500000,Ready_to_move,Resale,Apartment,,,
939,1700.0,3,2.0,Furnished,"DDA Flats Block A, Dilshad Garden",1.0,17000000,Ready_to_move,Resale,Apartment,,,
940,800.0,3,2.0,Semi-Furnished,Dilshad Garden,1.0,9030000,Ready_to_move,Resale,Apartment,"Dilshad Garden, Shahdara, Delhi, 110095, India",28.6806819,77.3220645
941,1076.39,3,2.0,Unfurnished,"Dilshad Colony, Dilshad Garden",10.0,9300000,Ready_to_move,Resale,Builder_Floor,,,
942,750.0,2,1.0,Semi-Furnished,"DDA Pocket JK, Dilshad Garden",2.0,6500000,Ready_to_move,New_Property,Apartment,,,
943,460.0,2,1.0,Unfurnished,"Dilshad Colony, Dilshad Garden",2.0,3300000,Ready_to_move,Resale,Builder_Floor,,,
944,370.0,1,1.0,Unfurnished,"Dilshad Colony, Dilshad Garden",2.0,2400000,Ready_to_move,Resale,Builder_Floor,,,
945,1800.0,3,3.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,15000000,Ready_to_move,New_Property,Builder_Floor,,,
946,1080.0,3,1.0,Unfurnished,Dilshad Garden,1.0,7000000,Ready_to_move,New_Property,Apartment,"Dilshad Garden, Shahdara, Delhi, 110095, India",28.6806819,77.3220645
947,350.0,1,1.0,Unfurnished,"DDA Pocket E, Dilshad Garden",1.0,4200000,Ready_to_move,Resale,Apartment,,,
948,500.0,2,1.0,Furnished,Dilshad Garden,1.0,5800000,Ready_to_move,Resale,Apartment,"Dilshad Garden, Shahdara, Delhi, 110095, India",28.6806819,77.3220645
949,900.0,3,2.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,4800000,Ready_to_move,Resale,Apartment,,,
950,800.0,2,2.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,7500000,Ready_to_move,Resale,Apartment,,,
951,350.0,1,1.0,Unfurnished,"DDA Flats Pocket O, Dilshad Garden",1.0,3000000,Ready_to_move,Resale,Apartment,,,
952,430.556,1,1.0,Unfurnished,Dilshad Garden,1.0,4300000,Ready_to_move,Resale,Apartment,"Dilshad Garden, Shahdara, Delhi, 110095, India",28.6806819,77.3220645
953,500.0,1,1.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,2600000,Ready_to_move,Resale,Builder_Floor,,,
954,1450.0,2,2.0,Unfurnished,Dilshad Garden,1.0,7000000,Ready_to_move,Resale,Apartment,"Dilshad Garden, Shahdara, Delhi, 110095, India",28.6806819,77.3220645
955,800.0,2,2.0,Unfurnished,"Dilshad Colony, Dilshad Garden",1.0,6000000,Ready_to_move,Resale,Builder_Floor,,,
956,1000.0,2,2.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,6700000,Ready_to_move,Resale,Apartment,,,
957,1000.0,3,3.0,Furnished,"DDA Pocket I, Dilshad Garden",1.0,9500000,Ready_to_move,Resale,Apartment,,,
